ID_SA,NAME_SA,COUNTRY_SA,THEME_SA,CLASSIFICATION_SA,imageUrl
519,方庭良,臺北市,扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2016-08-18/9f57a7c1-427e-4e18-980e-d1b22ae2d7db/c3a44d0c680f3a2a608c843227bf0509.JPG
520,楊世豪,臺北市,鐵環,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/979d44cc-6f65-4806-805f-d1bc81c8af87/5728a33d2f58d631dc323e8ee1cdea89.jpg
521,趙昱淞,臺北市,扯鈴,表演藝術,
522,陳宥任,臺北市,默劇,表演藝術,
523,鄭湧蒼,臺北市,花式扯鈴,表演藝術,
524,陳益祥,臺北市,街舞BreakingDance,表演藝術,
525,蔡宏毅,臺北市,創意雜耍,表演藝術,
526,吳惟新,臺北市,扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2020-06-07/ec47f3dc-a935-4a4e-88f2-4bf603067cb1/ed90b1518eba0fb5d305df6aa054ce7c.jpg
527,沈翰彥,臺北市,扯鈴,表演藝術,
528,張瑋倫,臺北市,溜溜球、手繞鈴,表演藝術,
529,李庭富,臺北市,極限舞蹈,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-01-19/fce570d9-f39b-47e1-a014-67dab109727d/026ff81718e33b0ed06f2e41e54d5272.png
530,許念慈,臺北市,雜耍互動,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/d57983db-2ef3-42e5-a6f8-0416ad27d601/2e844afe3ca62a0fa0b9c614d6d89f95.jpg
531,王立澤,臺北市,特技及街舞,表演藝術,
532,王怡霖,臺北市,街頭人像攝影,視覺藝術,https://cloud.culture.tw/c_upload_busker/image/2019-06-17/dad7e14e-c6d2-4ac3-9a9f-fe685c799a7e//fecefae7a89224378154afdb3ce27af6.jpg
533,王泳心,臺北市,墨知似顏繪,視覺藝術,
534,陳玉萍,臺北市,水彩肖像速寫,視覺藝術,
535,杜紹華,臺北市,木製品燒畫,創意工藝,
536,曾定國,臺北市,造型氣球創作藝術,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2016-08-31/65fd076e-19f3-4359-958e-b11b0cac5644/68d5549d243904d6f2247bd6f74bbf5f.jpg
537,李庭瑋,臺北市,以環保素材編織各種工藝作品,創意工藝,
538,黃鴻萊,臺北市,吹糖、捏麵人,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/ee268109-4657-4785-b10b-601a8394e0cf/6a9186443c319392667f72ae6cf8d81e.JPG
539,邱美枝,臺北市,鋁線種子飾品、自然創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/0ee11131-84c8-4194-ae33-e4688cc8146a/ea32fd5da482aa0afb49a8d2ee7da27a.jpg
540,陳倩玉,臺北市,創意金屬線,創意工藝,
541,葉昶佑,臺北市,造型氣球,創意工藝,
542,張佳琪,臺北市,金屬雕塑,創意工藝,
543,朱勵誠,臺北市,手工編織文字手環,創意工藝,
544,周品妤,臺北市,金屬線工藝,創意工藝,https://cloud.culture.tw/c_upload_busker/image/2018-02-12/6fa72020-154e-4a06-b838-398a413eca6e/7e6f6b14b037e5039fe98f2116ad5169.jpg
545,傳統與知音合唱團,臺北市,歌唱演奏,表演藝術,
546,欣韻二重唱,臺北市,歌唱、演奏,表演藝術,
547,愛琴海皇家豎琴樂團,臺北市,豎琴音樂合奏獨奏表演各國歌曲,表演藝術,
548,精靈2人組,臺北市,精靈2人組的歌,表演藝術,
549,曼陀鈴樂團,臺北市,吉他曼陀鈴二重奏,表演藝術,
550,愚人薩克斯風重奏團,臺北市,薩克斯風,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-15/1c3332d2-6bfa-4596-84e8-0006e35268c6/20a9c53b9ede05d3d75c1fc4fd57132f.jpg
551,真愛吉他二人組,臺北市,吉他雙人演唱及演奏,表演藝術,
552,荷葉對唱,臺北市,歌唱表演,表演藝術,
553,陽光青年團,臺北市,吉他彈唱,表演藝術,
554,路口逗留二人組,臺北市,吉他鍵盤、自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-15/f0275eea-f676-4901-888d-6a288cfdd129/e6ec83f3e22921a3b8778df681df8f30.JPG
555,白頭翁與金絲雀,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-05/a7915725-033f-4ece-8b15-b640939a53ca/4d2cc81df8baa8b22a2dd46292aba22d.jpg
556,神氣氣球,臺北市,魔術氣球,創意工藝,
557,粵聲二團,臺北市,粵語(包括歌唱及音樂),表演藝術,
558,月琴彈唱,臺北市,月琴彈唱,表演藝術,
559,好朋友樂團,臺北市,投機者系列歌曲表演,表演藝術,
560,艾麗絲和她的琴人,臺北市,中、英、日流行歌曲表演,表演藝術,
561,19minutes,臺北市,流行即興搖滾,表演藝術,
562,國父紀念館小虎隊大團圓絃樂團,臺北市,小提琴演奏,表演藝術,
563,糖果盒樂團（CandyBox),臺北市,音樂演奏、演唱,表演藝術,
564,LDJ,臺北市,"默劇舞蹈,即興演出",表演藝術,
565,SillyMe,臺北市,吉他伴奏演唱及演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/13b62b82-5a5c-4e15-b9fc-f317e20f3dbd/c26642e38b3937ce6d8aa4e3555c0b30.jpg
566,啤酒罐頭,臺北市,雙人吉他演唱(單吉他),表演藝術,
567,仁愛小樂集J.I.StringQuartet,臺北市,弦樂四重奏,表演藝術,
568,moshimoshi720,臺北市,吉他、鍵盤,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-05/8f54794c-b303-4c9a-b632-8ed95d2eeb18/1e9986e2bf8b0280310600dad831a29e.png
569,FLYING樂團,臺北市,歌唱,表演藝術,
570,手指印樂團,臺北市,LiveBand演出,表演藝術,
571,舞工廠舞團,臺北市,踢踏，WALKMAN,表演藝術,
572,生命樹樂團,臺北市,流行樂團表演,表演藝術,
573,五年級二重唱,臺北市,吉他彈唱,表演藝術,
574,歡樂聯盟,臺北市,雜耍總匯,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-04-12/6c8993f5-5914-425e-9c22-a60214e4b19b/4c9856315546715c369c92ff9db7a6a6.jpg
575,台北靈魂兄弟,臺北市,靈魂樂、藍調音樂演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/09370f10-3e88-4789-bcef-ee25ab3ed1dc/ddadf7d6d4bfce4262d2b70e3dc61bdd.JPG
576,二少爺爺,臺北市,樂團演出,表演藝術,
577,LaCozzi拉扣子樂團,臺北市,不插電音樂演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-04-12/3a7e36ba-a95a-442d-a2bd-9f0127dcaf2e/7d41093d9d3e631debfe75626a0b3313.jpg
578,美樂律SAX樂團,臺北市,薩克斯風演奏,表演藝術,
579,南部人,臺北市,Unplugged樂團表演（吉他.Vocal）,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-05/ca0925c6-dd8c-41c5-9550-b17baaaeddc0/97c4de59033b5db9091456714f063d2d.jpg
580,輕鬆戀樂團(SoRelax),臺北市,現場live演唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-06-25/ac128194-5e3d-4cc3-a203-e33e22d89add/f521af0e818437f3736f9d1c43af103f.jpg
581,紅鷹樂團,臺北市,四手吉他,表演藝術,
582,YAYA氣球,臺北市,造型氣球,創意工藝,
583,YOYO氣球家族,臺北市,YOYO氣球造型,創意工藝,
584,加一吉他,臺北市,吉他表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/3224f29d-b321-4918-b87d-344615f2c111/30014ca28810d84569417dcc7616f114.JPG
585,快樂歌手,臺北市,歌唱、電子琴,表演藝術,
586,忸忸樂團,臺北市,電子琴彈唱,表演藝術,
587,吉鼓人,臺北市,輕音樂表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-10/b618b922-927d-4c89-aae8-50247fbd5498/24498ed20a686445e38a5b564f7e6936.jpg
588,出入游樂iOFloat,臺北市,擊樂創意表演,表演藝術,
589,PINKOCEAN,臺北市,雙人演唱、樂器演出,表演藝術,
590,ThursdayAfternoon,臺北市,樂團表演,表演藝術,
591,八得力樂團,臺北市,樂團表演,表演藝術,
592,和韻樂團,臺北市,吉他伴唱,表演藝術,
593,陽光樂團,臺北市,樂團表演,表演藝術,
594,DiaboloGirls,臺北市,扯鈴演出,表演藝術,
595,DoubleL,臺北市,雙人扯鈴,表演藝術,
596,紅河馬樂團,臺北市,樂團演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-10/c0c81558-647c-48cf-b3a7-30b81cb41207/fe6cfb3d3b496d1b50196c01017c9e11.jpg
597,Hippocampus海馬迴,臺北市,樂團演唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/74c1f324-ae87-47b5-a89d-b87ed24e8d20/c984221e0aef1a8a6cf7a66b61d180c8.jpg
598,安妮塔克Annie&Taco,臺北市,樂團演唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/01f869ee-9459-494e-ba01-669b911f81bf/524d1345295c8f76fdcff8303ed74058.jpg
599,TB All Star Dance Crew,臺北市,街舞,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-03-06/9cb08feb-9afd-419e-b5da-2017f553de48//0c0ca8b8f70f4dda939c4f3a0a3b6668.jpg
600,翊聲承諾,臺北市,電子琴彈唱,表演藝術,
601,幸福三重奏,臺北市,薩克斯風三重奏,表演藝術,
602,派對紳士,臺北市,創作樂團演出,表演藝術,
603,DoNuts口琴樂團,臺北市,口琴街頭秀,表演藝術,
604,RedWave紅色頻率,臺北市,Fingerstyle木吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-04-12/1020fc54-3868-4187-945a-1dee2b244851/828649418d60d99f3aeed0ecbb20990f.jpg
605,DYG2次方,臺北市,古箏二重奏,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2020-03-25/682783bf-c02a-4992-be72-706b13c0187c/da7fadf130d512e36a4ae64976abf323.jpg
606,自由男孩,臺北市,特技舞蹈,表演藝術,
607,吉緣捏塑工坊,臺北市,創意捏塑,創意工藝,
608,楓牛革,臺北市,皮件,創意工藝,
609,ALumi,臺北市,金屬工藝,創意工藝,
610,林朱音,臺北市,素描、粉彩,視覺藝術,
611,黃奕寒,臺北市,現場人像素描,視覺藝術,
612,李金韋,臺北市,自彈自唱,表演藝術,
613,施詠心,臺北市,特技呼拉圈,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2016-08-31/353a9161-4621-4dae-887f-67116c1da70d/a73e6927b2f9164dd7a3e6f903de9d63.jpg
614,吳怡慧,臺北市,自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2016-08-31/7c45a4be-3b66-465a-8223-69a0a92c95eb/56ea67e37206f9fd3c378a8e6fe6548d.jpg
615,企鵝貓&叮叮噹,臺北市,創作曲現場演唱及演奏,表演藝術,
616,莊世宗,臺北市,小提琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/06d9b0c6-be78-4a7b-99b8-00a4a7a1e78b/c1f3a0fd1a72ccc4decbfdfddd30c254.JPG
617,賴振昌,臺北市,薩克斯風演奏、懸絲偶表演,表演藝術,
618,石宜誠,臺北市,樂器演奏及彈唱,表演藝術,
619,林明山,臺北市,吉他演奏、唇音樂,表演藝術,
620,周松村,臺北市,尺八（洞簫）,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/6ae004a7-3fed-4c05-97d0-3b0d804deeee/41f9300416cc4c5ad932c904c2ce29ac.jpg
621,潘健治,臺北市,二胡演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/80e280ac-27bf-4840-8754-07bdfc70a6a0/f264575c2b35a502ac0a696746ef2fa7.jpg
622,張愛民,臺北市,口琴獨奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-06/a16ef8ec-12a0-4c91-abd8-091de2aee67a/3b3be6e1753a44e3e0f63b71f5e40fcf.jpg
623,謝宜真,臺北市,吉他彈唱,表演藝術,
624,蘇利雄,臺北市,樂器吹奏、彈奏,表演藝術,
625,關?輝,臺北市,音樂歌唱,表演藝術,
626,柯勝傑,臺北市,吉他彈唱,表演藝術,
627,李勁夫,臺北市,古箏,表演藝術,
628,黃禹,臺北市,舞蹈默劇,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-12/bcbf1e09-273b-4ff6-a5af-38f37e7d529d/379aa406f85393aadf14f50df30d897c.jpg
629,張鶴金,臺北市,舞蹈默劇,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-12/6befec28-9a66-4957-8750-4468c99c9db3/3ab438663a366065a8ef8ec61d547aba.jpg
630,焦雷海慧,臺北市,現場風景畫寫生、人像素描,視覺藝術,
631,李揚偉,臺北市,人像速描、漫畫造型、開運字像,視覺藝術,
632,孫自興,臺北市,街頭畫家,視覺藝術,
633,謝金榜,臺北市,街頭畫家,視覺藝術,
634,李隆斌,臺北市,彩繪,視覺藝術,
635,吳佩菁,臺北市,人物畫像：素描、粉彩、油畫、水彩（漫畫）,視覺藝術,
636,林永祥,臺北市,漫畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/229b362b-8a21-4ff8-ac64-6385c58906a7/b705a292db4cbfabd07f446dbd80700a.JPG
637,吳融賁,臺北市,精繪彩石,創意工藝,
638,康學佳,臺北市,造型氣球,創意工藝,
639,吳明珠,臺北市,創意捏麵生態系列,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/c139077a-f300-469e-b7c4-8c9f82df1503/0558e1b7f6cd06813c4bedca44e44067.JPG
640,何文秀,臺北市,捏麵,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/6510fea2-e88a-4bab-9fda-8fe11d7fb315/5dfac2ee7805f2993b3f816915fc746e.jpg
641,林旭源,臺北市,陶笛演奏、展示,表演藝術,
642,BernierSylvain潘思維,臺北市,排笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/91f854a3-9b60-478d-b546-ff202b93e93f/0c5b98a2edb93179cab7a4232caacb3d.jpg
643,周德楨,臺北市,手風琴演奏,表演藝術,
644,黃振盛,臺北市,口琴獨奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-06/478f94cb-9927-456d-be1d-eefdf94e3ae5/52bd4bcf68dc6dde3d2f5c432ca7adde.jpg
645,曹振宇,臺北市,三弦彈唱,表演藝術,
646,聶繼榮,臺北市,sax演奏（alto）,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/98006536-2b67-4d47-bab6-4dd065d5395b/5d1b1a722a60de99843e163d7f218e6c.jpg
647,黃佳屏,臺北市,個人花式扯鈴表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/5b57beff-7b6d-4d04-b787-56f4be724b7f/7619de1f3927ff13091d871994ff5990.jpg
648,陳宏志,臺北市,葉笛吹奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/0c272165-333d-4708-8ae1-7ada626ad83c/ac77b05b01c194ad6be1d34a3cc12b49.JPG
649,林陸堯,臺北市,演唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-06-24/16cbbf5c-1a55-45b1-8245-8149bec77807/8725bc770b78f42c18dcbfe14a80f4e1.jpg
650,宋虹蒲,臺北市,水流星、單輪車,表演藝術,
651,于國平,臺北市,演奏、歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-14/7914d04d-ca6d-4329-a415-754dc0d85027/7cee5023adb56f0497eb6cb411e1fac5.png
652,郭宗穎,臺北市,薩克斯風,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/fe4fbf39-6f85-4c96-8e23-f09b80a28800/e2955c10cd3a2b43c9dab70a9516dc2f.png
653,吳伯約,臺北市,小號吹奏,表演藝術,
654,丘世瑤,臺北市,歌唱,表演藝術,
655,連文聖,臺北市,演奏、唱歌,表演藝術,
656,王上林,臺北市,直笛演奏,表演藝術,
657,劉美珍,臺北市,現場創作之繪畫,視覺藝術,
658,張少立,臺北市,藝術創作,視覺藝術,
659,高巍峰,臺北市,人像素描,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/31efd926-0aa6-4505-86c3-b82329032759/24c33e45e1bf7d88755109941b75eab9.png
660,廖本濬,臺北市,Q版趣味肖像,視覺藝術,
661,黃緯宸,臺北市,皮雕、捏塑,創意工藝,
662,尤振維,臺北市,吹奏樂器,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/28f27914-54f6-42e7-a27f-2b2b48fe2eac/ee80556729cf75847215a5b8fdd8f472.jpg
663,黃一修,臺北市,電子琴彈唱,表演藝術,
664,吳旻鴻,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/175f5919-9ed3-41cc-a90d-b6b7ed3c3778/6b6be4a3373cd6df925190c0f2acf38b.jpg
665,許哲誠,臺北市,演奏、歌唱,表演藝術,
666,卡布達漾(劉培軍),臺北市,薩克斯風演奏及歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-12/875f61a8-0d0c-4660-a6c3-f45ae59414b4/f76636eb604d2e1576699e8b6ded9d21.jpg
667,鍾昭安,臺北市,葉笛,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/4479c451-9dd3-4ca0-8320-09101ffbbab9/7f7bdb4e1700ff0951ce469545415060.jpg
668,邱文昇,臺北市,黑管演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-06/68ed9ae6-98a2-433e-a51f-050076b61abf/a9c70eb1e8ac586346419462fe4d05ef.jpg
669,歐相宙,臺北市,吉他彈唱,表演藝術,
670,李珈儀,臺北市,造型氣球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-07/b8949c57-c577-482b-a99b-2077b831d811/4c4b47a6d4a67c1dfda7b5c4affdb39f.jpg
671,潘世程,臺北市,吉他演奏彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/5dacb4dc-a3d1-43da-af48-6ee2fc884e0f/e6ea658033ff8313d31a06ecb88e27c7.jpg
672,陳企維,臺北市,演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/3d1909b2-ec7c-441c-bd49-85bcf12b53ce/b0070583d33d84b4f68e167a172a81de.jpg
673,許秀柱,臺北市,演唱,表演藝術,
674,何志衛,臺北市,魔術,表演藝術,
675,許清閔,臺北市,二胡演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/16dbf5fd-381f-4200-9dd8-b0b570016d1a/e929093be88ce7683da0e9b4dfa1c6f0.jpg
676,周進發,臺北市,古箏演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-03-19/7ea10251-b962-4711-905d-fe740da65ec5/9e412e20b9d68989fb8957e3aff9f6df.JPG
677,鍾素卿,臺北市,歌唱陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/35b18fd8-595e-442c-b5f1-a01b41d4a62b/b64b27e5ecae3ec2664ffb6145177897.jpg
678,林家巧,臺北市,造型小丑氣球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/0f70e371-ae5e-4dfe-b32d-3535232ef3c4/13b7de797c54957b2d66ed356b014e97.jpg
679,徐滄鈦,臺北市,人像素描,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/1d274928-15b0-4080-bf83-7c31a3d39565/76b41fbd1824362bd8e1833144122327.jpg
680,李桓隆,臺北市,現場創作繪畫,視覺藝術,
681,林佩樺,臺北市,人像素描,視覺藝術,
682,梁建鎮,臺北市,捏麵人,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/cd5bfc19-0b0a-4822-9f92-cb008d80ec82/b6ff96a89318d0062091461a6ff1008b.jpg
683,吳富雄,臺北市,畫糖,創意工藝,
684,蘇國標,臺北市,鄉土童玩,創意工藝,
685,羅清,臺北市,葉笛,表演藝術,
686,戴全成,臺北市,中國笛簫吹奏、行動雕像,表演藝術,
687,陳雪瓊,臺北市,日本太鼓演歌謠,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/cec768b2-3a94-4b87-9bf9-b818a8513622/b6486c9788a428fae480b4331c117828.jpg
688,李忠芳,臺北市,薩克斯風、小喇叭,表演藝術,
689,李宗昌,臺北市,歌唱,表演藝術,
690,謝當伯,臺北市,薩克斯風演奏,表演藝術,
691,陳建宏,臺北市,西洋經典名曲自彈自唱,表演藝術,
692,高勝雄,臺北市,口琴,表演藝術,
693,陳基生,臺北市,薩克斯風及陶笛,表演藝術,
694,林秀錦,臺北市,傳統樂器彈唱,表演藝術,
695,蘇逸修,臺北市,中(台)、英、日語吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/441e8a7f-3c7b-4642-b67d-19d7d8fe070b/6363c0ad70bbbccea02ea4a18bb932e7.JPG
696,戴志峰,臺北市,手風琴演奏,表演藝術,
697,蘇傳仁,臺北市,近距離互動魔術,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/b9259985-8991-47e2-9ea5-8127af878884/9cc562bcdec49bbac932698cb3728524.jpg
698,陳進財,臺北市,表演演奏,表演藝術,
699,薛復仁,臺北市,琵琶、十一孔笛、胡琴演奏,表演藝術,
700,李緗禾,臺北市,高車踢碗、跳繩,表演藝術,
701,黃俊諺,臺北市,西班牙吉他演奏,表演藝術,
702,劉芸帆,臺北市,古箏獨奏（無任何伴奏）,表演藝術,
703,楊方貽,臺北市,歌唱表演,表演藝術,
704,高瑞成,臺北市,歌唱,表演藝術,
705,蔡泰祥,臺北市,長笛樂陶陶,表演藝術,
706,張瑞祥AdamDanielGault,臺北市,吉他演奏,表演藝術,
707,李永謨,臺北市,樹皮編塑昆蟲,創意工藝,
708,蘇楓凱,臺北市,鄉土童玩與魔術,創意工藝,
709,李芳騰,臺北市,鋸琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/f9d9e351-3ce5-49cf-a10e-aa653b1307fa/f85c3d6a8c829b04a0ba41aa494b77d5.JPG
710,吳光澂,臺北市,吉他演奏,表演藝術,
711,范婷雅,臺北市,民俗技藝(特技呼拉圈),表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/1f863623-dada-4c1f-88a3-732434fd658a/e68c08d269eb1cfe02092ba589e2839c.jpg
712,林政德,臺北市,魔術,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/54344f53-4905-402d-b5ce-20a9290f876a/b2f640bf0b8dcb5826b6cf85f1c20969.jpg
713,林興昱,臺北市,溜溜球、扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/b45a8bfd-5378-416a-bbd7-d399c79248f8/16aa2316422e2e93a21d1215af0874e6.jpg
714,郭勇志,臺北市,花式yoyo、劍玉表演,表演藝術,
715,劉靜叡,臺北市,舞蹈、軟功,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/ce3bc72a-da07-4539-8af5-799602c586d4/29c541c8d8d9a54feec71a0529f14d33.jpg
716,王弈樺,臺北市,雜耍(圈),表演藝術,
717,潘昭憲,臺北市,花式溜溜球、技術扯鈴、徒手鈴,表演藝術,
718,陳正淳,臺北市,人像剪影,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/36ff39b1-5582-4dc5-ae35-0c3bb13e0c78/8d66537bc92964536c04c680d60ed732.jpg
719,陳璁叡,臺北市,人像素描、Q版漫畫,視覺藝術,
720,呂國進,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/f206cc49-ed5f-438b-9036-10bc607d6fc9/3a1f944c7dfe7a7dd8988d831a74f8d2.jpg
721,謝思民,臺北市,吉他彈唱,表演藝術,
722,郭倩如,臺北市,陶笛演奏,表演藝術,
723,周寶全,臺北市,自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-12-06/62fd502e-1b42-447c-a690-4d36ce999058//2efbf13dc8999915e6dd9c9a33fc65e7.jpg
724,黃茵琪,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/cd704f84-19b9-46f2-8d4d-97a981139420/cd05277966ef34fe48690eeae2c0a6f0.JPG
725,汪威廷,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-05/70480a0a-ae1d-47ef-89f5-5e8dc8fd5a9f/b476b56f58bd3e9691f431b0641fd2c3.jpg
726,周高俊,臺北市,SopranoSaxophoneSolo,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/79a91840-2e00-4677-abed-01dec5f48446/d03787aa466664ca269575dd1b1f9a9c.JPG
727,李科穎,臺北市,爵士鼓,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-14/c26de8a0-b646-4545-ac91-f88c7a7ee1b4/a9b70ddd72a3921ba6baa9633f67eae5.jpg
728,李寸實,臺北市,木吉他演奏,表演藝術,
729,陳峰騰,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/6f0a4345-4ed2-4850-91d1-220d6e08874e/0d3939c164e8c86333b0bc3277f19351.PNG
730,林沛豪,臺北市,創意氣球造型,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/e65c5d7f-4447-4f7f-85a5-76c4e6b682eb/280dc4b5a4078df2a8791bb27ee72bd5.jpg
731,蔡宗佑,臺北市,扯鈴,表演藝術,
732,李苡槿,臺北市,軟功轉毯,表演藝術,
733,曾舒微,臺北市,小丑氣球魔術秀,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-12/bc5e5e5a-7900-40e2-8a0d-e997122e1e8e/05952593ca407021bf4e470200d1c46c.jpg
734,廖曼君,臺北市,手繞鈴及技術扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-12/3bebdb03-8189-4c6b-81fc-e907e418773a/fc460f9cb8399f2e56e6cd8620f903b1.jpg
735,陳潔怡,臺北市,倒立,表演藝術,
736,范國烜,臺北市,魔術及造型氣球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-18/4dc59fce-d779-43d9-acd7-34b256f872f6/39ced14ee94ae7fab8a5975d292e191a.png
737,林陸傑,臺北市,魔術氣球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-18/15f8b051-b96a-4192-98d0-c5f244de4449/803590e2ce1d06533f937a34db958aff.jpg
738,吳稼寅,臺北市,人像捏塑,視覺藝術,
739,張智嘉,臺北市,Q版人像似顏繪,視覺藝術,
740,馬維君,臺北市,彩妝似顏漫畫,視覺藝術,
